playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS
abbotku01,1999,96,0.0,286,41,78,17,2,8,41.0,3.0,2.0,16,69.0,0.0,0.0,2.0,1.0,4.0,0.0,COL,NL,1969.0,Kurt,Abbott,180.0,71.0,305.0,0.2727272727272727,0.3102310231023102,0.43006993006993005,0.7403009531722402,0.15734265734265734,0.3333333333333333,0.05245901639344262,0.2262295081967213,25.10462628542793,30.0,Kurt Abbott,0.7409395846988502,0.002464788180322966,-0.000638631526610034,0.004828306977675227,0.006516465144236637,5,False,753.1387885628379,240.0,75.3138788562838,900.0,1994,5,1,False,False,True,False,True,False,False,False,False,False,False
abercre01,2006,111,0.0,255,39,54,12,2,5,24.0,6.0,5.0,18,78.0,2.0,3.0,4.0,1.0,2.0,0.0,FLO,NL,1980.0,Reggie,Abercrombie,215.0,75.0,281.0,0.21176470588235294,0.27075812274368233,0.3333333333333333,0.6040914560770156,0.12156862745098038,0.2832369942196532,0.06405693950177936,0.2775800711743772,26.872859790164025,26.0,Reggie Abercrombie,0.6040914560770156,0.0,0.0,0.0,0.0,1,True,698.6943545442647,130.0,161.23715874098414,676.0,2006,0,1,False,False,True,False,False,False,False,False,True,False,False
abernbr01,2001,79,0.0,304,43,82,17,1,5,33.0,8.0,3.0,27,35.0,1.0,0.0,3.0,1.0,3.0,0.0,TBA,AL,1977.0,Brent,Abernathy,185.0,73.0,335.0,0.26973684210526316,0.32831325301204817,0.3815789473684211,0.7098922003804693,0.11184210526315791,0.29056603773584905,0.08059701492537313,0.1044776119402985,24.407537274447787,24.0,Brent Abernathy,0.6546068853919347,-0.11057062997706923,-0.05528531498853462,0.05528531498853462,0.08445574927833746,2,False,585.7808945867469,120.0,195.2602981955823,576.0,2001,0,0,False,False,True,False,True,False,False,False,False,False,False
abernbr01,2002,117,0.0,463,46,112,18,4,2,40.0,10.0,4.0,25,46.0,0.0,6.0,8.0,2.0,8.0,0.0,TBA,AL,1977.0,Brent,Abernathy,185.0,73.0,504.0,0.24190064794816415,0.28830645161290325,0.31101511879049676,0.5993215704034001,0.0691144708423326,0.2637889688249401,0.0496031746031746,0.09126984126984126,24.407537274447787,25.0,Brent Abernathy,0.6546068853919347,-0.11057062997706923,-0.05528531498853462,0.05528531498853462,0.08445574927833746,2,False,610.1884318611947,50.0,244.07537274447787,625.0,2001,1,0,False,False,True,False,True,False,False,False,False,False,False
abramca01,1953,119,0.0,448,66,128,10,6,15,43.0,4.0,4.0,58,70.0,0.0,0.0,6.0,0.0,2.0,0.0,PIT,NL,1924.0,Cal,Abrams,185.0,72.0,512.0,0.2857142857142857,0.3675889328063241,0.43526785714285715,0.8028567899491812,0.14955357142857145,0.31129476584022037,0.11328125,0.13671875,25.09023266503323,29.0,Cal Abrams,0.789633771004738,-0.015133576172321932,-0.017044133400200834,0.012648473281427364,0.016018151383436045,3,False,727.6167472859637,435.0,100.36093066013292,841.0,1953,0,1,False,True,False,False,False,False,False,False,True,False,False
abramca01,1954,132,0.0,465,73,130,23,8,6,27.0,1.0,4.0,82,76.0,0.0,4.0,6.0,1.0,7.0,0.0,BAL,AL,1924.0,Cal,Abrams,185.0,72.0,558.0,0.27956989247311825,0.391304347826087,0.4021505376344086,0.7934548854604956,0.12258064516129036,0.3229166666666667,0.14695340501792115,0.13620071684587814,25.09023266503323,30.0,Cal Abrams,0.789633771004738,-0.015133576172321932,-0.017044133400200834,0.012648473281427364,0.016018151383436045,3,False,752.7069799509969,180.0,25.09023266503323,900.0,1953,1,1,False,True,False,False,False,False,False,False,True,False,False
abramca01,1955,118,0.0,309,56,75,12,3,6,32.0,2.0,8.0,89,69.0,2.0,3.0,3.0,3.0,6.0,0.0,BAL,AL,1924.0,Cal,Abrams,185.0,72.0,407.0,0.24271844660194175,0.41336633663366334,0.3592233009708738,0.7725896376045371,0.11650485436893204,0.2911392405063291,0.21867321867321868,0.16953316953316952,25.09023266503323,31.0,Cal Abrams,0.789633771004738,-0.015133576172321932,-0.017044133400200834,0.012648473281427364,0.016018151383436045,3,False,777.7972126160302,186.0,50.18046533006646,961.0,1953,2,0,False,True,False,False,False,False,False,False,True,False,False
abramcj01,2022,90,0.0,284,33,70,12,2,2,21.0,7.0,4.0,5,50.0,0.0,9.0,2.0,2.0,5.0,0.0,WAS,NL,2000.0,CJ,Abrams,185.0,74.0,302.0,0.24647887323943662,0.28,0.323943661971831,0.603943661971831,0.07746478873239437,0.2905982905982906,0.016556291390728478,0.16556291390728478,23.752331288446356,22.0,CJ Abrams,0.6577654081808003,0.10764349241793858,0.05382174620896929,0.05382174620896929,0.08182513938795528,2,False,522.5512883458198,44.0,166.2663190191245,484.0,2022,0,0,False,True,False,False,False,False,False,False,False,False,True
abramcj01,2023,151,151.0,563,83,138,28,6,18,64.0,47.0,4.0,32,118.0,2.0,13.0,3.0,3.0,7.0,0.0,WAS,NL,2000.0,CJ,Abrams,185.0,74.0,614.0,0.24511545293072823,0.2995090016366612,0.41207815275310833,0.7115871543897696,0.1669626998223801,0.27906976744186046,0.05211726384364821,0.19218241042345277,23.752331288446356,23.0,CJ Abrams,0.6577654081808003,0.10764349241793858,0.05382174620896929,0.05382174620896929,0.08182513938795528,2,False,546.3036196342662,414.0,1116.3595705569787,529.0,2022,1,0,False,True,False,False,False,False,False,False,False,False,True
abreubo01,1998,151,0.0,497,68,155,29,6,17,74.0,19.0,10.0,84,133.0,14.0,0.0,4.0,4.0,6.0,0.0,PHI,NL,1974.0,Bobby,Abreu,220.0,72.0,589.0,0.3118712273641851,0.40854700854700854,0.4969818913480885,0.905528899895097,0.1851106639839034,0.39316239316239315,0.14261460101867574,0.22580645161290322,29.837033439498978,24.0,Bobby Abreu,0.7322735588511698,-0.04710925297455442,-0.03961325289732953,0.039898636294939754,0.05448597155076155,15,False,716.0888025479754,408.0,566.9036353504806,576.0,1998,0,0,False,True,False,False,False,False,False,False,True,False,False
